TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6
2994466,0,239650,210.95,W,3277,111,150,visa,226,debit,87,,,gmail.com,,2,2,0,0,1,2,0,0,1,0,2,0,2,2,0,,,0,,,,,,486,,,,,486,,,,,,T
2994467,1,239655,57.95,W,2646,449,150,visa,166,debit,87,331,,,,3,1,0,0,2,0,0,0,2,0,1,0,7,2,0,,,,,,,,,149,,,,,,T,F,F,,,F
2994468,0,239663,47.95,W,7207,111,150,visa,226,debit,87,,,live.com,,6,4,0,0,3,3,0,0,5,0,5,0,14,6,0,,,0,,,,,,0,,,,,0,T,T,T,,,F
2994469,0,239663,59,W,11207,361,150,visa,226,debit,87,28,,aol.com,,3,1,0,0,0,1,0,0,3,0,3,0,4,3,30,30,30,465,30,,,,,465,0,,,,,T,T,T,M0,T,F
2994470,0,239678,57.95,W,7919,194,150,mastercard,166,debit,87,1,,yahoo.com,,2,1,0,0,1,2,0,0,1,0,2,0,3,2,29,29,29,29,29,,,,,36,36,,,,29,T,T,T,,,F
2994471,0,239699,50,H,16659,170,150,visa,226,credit,87,,,yahoo.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2994472,0,239701,100,H,3334,583,150,visa,226,credit,87,,,yahoo.com,yahoo.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2994473,0,239702,58.95,W,10112,360,150,visa,166,debit,87,,,gmail.com,,2,1,0,0,2,1,0,0,0,0,1,0,5,2,121,121,13,155,155,,,,,155,,,,,155,,,,,,F
2994474,0,239726,291.06,W,16659,170,150,visa,226,credit,87,,,yahoo.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,,,F
2994475,0,239739,50,H,13481,445,150,mastercard,224,debit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,330.75,0.75,,,,,,,,,,,,
2994476,0,239769,57.95,W,6394,225,150,mastercard,224,debit,87,148,,,,2,1,0,0,1,1,0,0,1,0,2,0,4,2,0,,,,,,,,,357,,,,,0,T,T,T,,,T
2994477,0,239774,117,W,2538,476,150,visa,166,debit,87,697,,gmail.com,,5,5,0,0,1,4,0,0,9,0,6,0,30,5,296,296,1,,,,,,,338,,,,,,T,T,F,M0,F,F
2994478,0,239814,50,H,9803,583,150,visa,226,credit,87,,,yahoo.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2994479,0,239818,40,W,2755,404,150,mastercard,102,credit,87,,,,,1,1,0,0,1,0,0,0,0,0,1,0,1,1,28,28,28,,,,,,,28,,,,,,,,,,,T
2994480,0,239827,10.151,C,15885,545,185,visa,138,debit,,,,anonymous.com,anonymous.com,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M2,,
2994481,0,239830,50,R,16075,514,150,mastercard,102,credit,87,,,yahoo.com,yahoo.com,2,1,0,2,0,2,0,0,0,0,2,0,2,2,0,,,,,,,,,205,,,,,,,,,,,
2994482,0,239831,35.164,C,4504,500,185,mastercard,219,credit,,,7,live.com,live.com,3,3,0,1,0,1,1,3,0,3,1,1,3,3,0,,,,,,,,,0,,,,380,,,,,M0,,
2994483,0,239853,100,H,4229,399,150,american express,137,credit,87,,,aol.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,0,,,,109.75,0.75,0,,,,,0,,,,,,
2994484,0,239859,40,H,16075,514,150,mastercard,102,credit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,60.75,0.75,,,,,,,,,,,,
2994485,0,239864,35,W,3681,513,150,visa,166,debit,87,,,yahoo.com,,1,1,0,0,1,1,0,0,1,0,1,0,2,1,28,28,28,,,,,,,28,,,,,,,,,,,F
2994486,0,239864,32.97,W,14310,158,150,visa,226,debit,87,,,gmail.com,,2,1,0,0,2,2,0,0,1,0,1,0,10,2,117,117,28,,,,,,,421,,,,,,,,,,,F
2994487,0,239869,30.95,W,14712,111,150,visa,226,debit,87,11,,,,80,70,0,0,162,65,0,0,54,0,57,0,629,69,229,229,8,,,,,,,229,,,,,,T,T,T,,,T
2994488,0,239884,25.95,W,10112,360,150,visa,166,debit,87,6,,,,3,3,0,0,1,2,0,0,1,0,2,0,3,3,0,,,,,,,,,0,,,,,,T,T,T,,,F
2994489,0,239930,577.83,W,10616,583,150,visa,226,credit,87,2262,,gmail.com,,1,1,0,0,1,1,0,0,1,0,1,0,2,1,17,17,18,,,,,,,18,,,,,,T,T,T,,,F
2994490,0,239931,100,S,17188,321,150,visa,226,debit,87,,,,gmail.com,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,,,,,,,46.75,0.75,,,,,,,,,,,,
2994491,0,239935,175,W,13910,555,150,visa,226,credit,87,4,,comcast.net,,2,2,0,0,1,1,0,0,1,0,2,0,14,2,202,202,202,464,28,,,,,464,356,,,,464,T,T,T,,,T
2994492,0,239937,77,W,6968,596,150,mastercard,224,debit,87,,,yahoo.com,,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,,,,,,,,,362,,,,,,T,T,T,M0,F,T
2994493,0,239941,35.95,W,2646,449,150,visa,166,debit,87,394,,gmail.com,,108,96,0,0,97,79,0,0,65,0,75,0,445,84,0,,,394,394,,,,,0,0,,,,0,T,F,F,,,F
2994494,0,239992,31.95,W,8088,316,150,visa,226,debit,87,1750,,yahoo.com,,1,2,0,0,1,2,0,0,1,0,1,0,5,1,48,48,8,,,,,,,29,29,,,,48,T,T,T,,,F
2994495,0,239993,100,W,7207,111,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,T,T
2994496,0,240064,100,H,9357,555,150,visa,226,debit,87,,,yahoo.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2994497,0,240100,32.97,W,1939,360,150,visa,166,debit,87,1,,,,4,3,0,0,2,2,0,0,2,0,4,0,11,4,0,,,,,,,,,30,,,,,,T,T,F,,,F
2994498,0,240106,30,W,2300,412,150,visa,226,debit,87,2,,yahoo.com,,2,1,0,0,0,1,0,0,1,0,1,0,3,2,0,,,56,55,,,,,62,56,,,,62,T,T,T,M1,F,T
2994499,0,240106,29,W,7919,194,150,mastercard,202,debit,87,,,,,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,,,,,,,,,0,0,,,,0,T,F,F,M0,F,F
2994500,0,240130,100,W,11207,361,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,5,1,39,39,11,39,11,,,,,39,,,,,,,,,M0,F,F
2994501,0,240145,34,W,2827,555,150,visa,226,debit,87,20,,,,1,1,0,0,0,0,0,0,1,0,1,0,4,1,91,91,10,,,,,,,92,,,,,,T,T,T,M0,F,F
2994502,0,240150,170,W,5033,269,150,mastercard,224,debit,87,,,gmail.com,,4,4,0,0,1,3,0,0,2,0,3,0,4,3,14,14,14,,,,,,,95,,,,,,,,,,,F
2994503,0,240186,40,W,18035,444,150,visa,226,credit,87,,,gmail.com,,5,6,0,0,2,2,0,0,5,0,4,0,40,5,107,107,4,,,,,,,107,,,,,,,,,M0,F,F
2994504,0,240190,15.951,C,13005,,163,visa,228,credit,,,,anonymous.com,anonymous.com,1,4,0,2,0,2,2,2,0,2,1,1,2,1,15,1,2,2,2,2,2,267.75,0.75,0,,2,,,15,,,,M2,,
2994505,0,240200,23.806,C,9633,130,185,visa,138,debit,,,,gmail.com,gmail.com,2,3,0,1,0,1,1,3,0,2,2,2,3,2,0,,,,,,,,,0,,,,,,,,,M2,,
2994506,0,240229,226,W,18132,567,150,mastercard,117,debit,87,5,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,0,,,,,,0,0,,,,0,T,T,T,M0,F,F
2994507,0,240248,200,W,12725,325,150,visa,226,debit,87,0,,gmail.com,,1,1,0,0,1,1,0,0,1,0,1,0,3,1,15,15,7,,,,,,,15,,,,,,T,T,T,,,T
2994508,0,240266,87,W,1444,490,150,visa,166,debit,87,,,,,1,3,0,0,0,0,0,0,1,0,1,0,6,1,43,43,0,,,,,,,0,,,,,,,,,M0,T,F
2994509,0,240309,75,H,7676,512,150,visa,226,debit,87,,,yahoo.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,792.75,0.75,,,,,,,,,,,,
2994510,0,240316,125,H,10486,514,150,mastercard,219,credit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2994511,0,240317,125,H,10486,514,150,mastercard,219,credit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,2,1,0,0,,,,,,0.75,0.75,,,,,,,,,,,,
2994512,0,240322,45,S,1214,174,150,visa,226,credit,87,,,,comcast.net,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,,,,,,,57.75,0.75,,,,,,,,,,,,
2994513,0,240323,75,W,7207,111,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,,,,,,,0,,,,,,,,,M0,T,T
2994514,0,240346,117,W,14290,512,150,visa,226,debit,87,12,,,,1,3,0,0,0,2,0,0,1,0,2,0,2,1,9,9,3,,,,,,,0,,,,,,T,F,F,M0,T,F
2994515,0,240355,14.743,C,5812,408,185,mastercard,224,debit,,,,hotmail.com,hotmail.com,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M2,,
2994516,0,240357,100,W,10023,111,150,visa,226,debit,87,7,,gmail.com,,9,5,0,0,2,7,0,0,6,0,5,0,31,8,0,,,,,,,,,31,,,,,,T,T,T,,,F
2994517,0,240406,35.95,W,7919,194,150,mastercard,166,debit,87,14,,gmail.com,,101,89,0,0,146,76,0,0,62,0,62,0,547,88,20,20,21,0,,,,,,21,,,,,,T,T,T,,,F
2994518,0,240411,30,W,9500,321,150,visa,226,debit,87,,,gmail.com,,2,2,0,0,0,1,0,0,1,0,1,0,7,1,42,42,0,43,1,,,,,1,,,,,43,,,,M1,T,T
2994519,0,240432,30.95,W,5700,122,150,mastercard,126,debit,87,12,,yahoo.com,,5,4,0,0,3,2,0,0,3,0,3,0,11,5,0,,,460,81,,,,,0,350,,,,460,T,T,T,,,F
2994520,0,240448,34,W,11808,111,150,mastercard,224,credit,87,12,,,,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,,,,,,,,,0,0,,,,0,T,T,T,M1,T,T
2994521,0,240450,40,W,6369,308,150,visa,226,debit,87,,,gmail.com,,4,1,0,0,0,2,0,0,2,0,2,0,34,4,296,296,16,,,,,,,296,,,,,,,,,M0,T,
2994522,0,240460,213,W,4030,174,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,,,,,M0,F,T
2994523,0,240463,100,R,15466,399,150,american express,150,credit,87,,8,anonymous.com,anonymous.com,3,2,0,4,0,2,0,3,0,3,2,0,4,3,176,176,,,,,,855.75,0.75,,,,,,,,,,,,
2994524,0,240469,65.95,W,15687,555,150,visa,226,debit,87,,,,,7,5,0,0,2,2,0,0,1,0,4,0,21,6,475,475,31,,,,,,,364,,,,,475,,,,,,T
2994525,0,240479,40,H,8380,512,150,visa,226,credit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,0.75,0.75,,,,,,,,,,,,
2994526,0,240483,60,W,12694,422,150,visa,226,debit,87,,,gmail.com,,2,1,0,0,0,2,0,0,1,0,1,0,16,2,26,26,1,75,1,,,,,269,,,,,269,,,,M0,T,F
2994527,0,240488,34.5,W,11207,361,150,visa,226,debit,87,,,gmail.com,,1,2,0,0,0,2,0,0,2,0,1,0,6,1,25,25,0,,,,,,,0,,,,,,T,T,F,M0,T,F
2994528,0,240501,97,W,9500,321,150,visa,226,debit,87,,,,,2,1,0,0,0,1,0,0,1,0,1,0,2,2,0,,,,,,,,,353,,,,,,T,T,T,M0,F,T
2994529,0,240507,47.95,W,1939,360,150,visa,166,debit,87,7,,yahoo.com,,26,21,0,0,17,18,0,0,15,0,19,0,89,20,0,,,,,,,,,0,,,,,,T,T,T,,,T
2994530,0,240526,59,W,18375,174,150,visa,162,credit,87,,,yahoo.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,180,,,,,,,,,0,,,,,,T,T,F,M0,T,T
2994531,0,240527,255,W,2616,327,150,discover,102,credit,87,13,,yahoo.com,,138,119,0,0,136,90,0,0,74,0,93,0,543,120,24,24,24,,,,,,,24,0,,,,24,T,T,T,M1,T,T
2994532,0,240539,107.95,W,15678,111,150,mastercard,224,debit,87,,,,,108,84,0,0,123,82,0,0,60,0,72,0,433,91,0,,,,,,,,,0,,,,,,T,T,T,,,F
2994533,0,240568,50,H,12786,399,150,american express,102,credit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,12.75,0.75,,,,,,,,,,,,
2994534,0,240577,59,W,8953,321,150,visa,226,debit,87,0,,yahoo.com,,1,1,0,0,0,1,0,0,1,0,1,0,2,1,13,13,13,13,13,,,,,13,13,,,,13,T,T,T,M0,T,T
2994535,0,240594,107.95,W,2960,555,150,visa,226,debit,87,0,,,,3,4,0,0,1,3,0,0,2,0,2,0,13,3,296,296,53,,,,,,,0,,,,,365,T,T,T,,,F
2994536,0,240614,80,W,7815,161,150,mastercard,117,debit,87,,,yahoo.com,,1,1,0,0,0,1,0,0,1,0,1,0,5,1,29,29,0,,,,,,,29,,,,,,,,,M0,T,F
2994537,0,240640,83.95,W,3178,490,150,visa,226,debit,87,16,,gmail.com,,3,1,0,0,2,1,0,0,1,0,1,0,4,2,88,44,12,88,12,,,,,88,88,,,,88,T,T,T,,,T
2994538,0,240658,5.075,C,3154,408,185,mastercard,224,debit,,,,hotmail.com,hotmail.com,1,2,0,1,0,1,1,1,0,1,1,1,2,1,0,0,1,1,1,1,1,0.75,0.75,0,,1,,,,,,,M0,,
2994539,0,240675,63.95,W,16326,321,150,visa,226,credit,87,223,,gmail.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,F,F,,,T
2994540,0,240687,108.5,W,11410,310,150,mastercard,224,debit,87,1106,,gmail.com,,1,2,0,0,0,1,0,0,1,0,1,0,20,1,465,465,11,465,11,,,,,364,465,,,,465,T,T,T,M1,F,F
2994541,0,240718,15,W,5170,184,150,visa,226,debit,87,,,,,2,2,0,0,1,0,0,0,1,0,1,0,14,2,199,199,17,,,,,,,237,,,,,,,,,,,
2994542,0,240730,50,H,10616,583,150,visa,226,credit,87,,,yahoo.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,12.75,0.75,,,,,,,,,,,,
2994543,0,240741,70.571,C,13832,375,185,mastercard,224,debit,,,85,anonymous.com,anonymous.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,0,,0,,,,0,,0,,,0,,,,M2,,
2994544,0,240749,27.068,C,16136,204,185,visa,138,debit,,,,gmail.com,gmail.com,2,4,0,1,0,1,1,3,0,2,1,1,2,2,0,,,332,208,332,208,,,0,,332,,,332,,,,M2,,
2994545,0,240784,57.95,W,7919,194,150,mastercard,166,debit,87,1,,gmail.com,,5,4,0,0,10,4,0,0,5,0,4,0,84,3,121,121,30,,,,,,,121,456,,,,456,T,T,T,,,F
2994546,0,240798,47.95,W,2755,404,150,mastercard,102,credit,87,,,yahoo.com,,1,1,0,0,1,1,0,0,0,0,1,0,2,1,28,28,0,,,,,,,28,,,,,,,,,,,T
2994547,0,240807,107.95,W,2947,380,150,visa,226,debit,87,23,,gmail.com,,2,5,0,0,1,4,0,0,2,0,2,0,12,2,358,358,59,89,59,,,,,247,0,,,,359,T,F,F,,,F
2994548,0,240813,50,W,17131,111,150,mastercard,224,debit,87,,,,,6,5,0,0,0,4,0,0,1,0,1,0,29,6,169,169,12,,,,,,,56,,,,,479,,,,M0,T,T
2994549,0,240846,117,W,12695,490,150,visa,226,debit,87,,,anonymous.com,,1,2,0,0,0,2,0,0,1,0,1,0,2,1,1,1,1,,,,,,,0,,,,,,T,T,T,M1,F,T
2994550,0,240895,117,W,12581,453,150,visa,226,debit,87,858,,,,12,14,0,0,0,5,0,0,11,0,7,0,59,11,23,23,13,,,,,,,0,0,,,,192,T,T,T,M0,F,F
2994551,0,240928,35,W,6081,383,150,visa,226,debit,87,,,yahoo.com,,105,83,0,0,112,69,0,0,68,0,73,0,504,83,438,438,8,224,8,,,,,70,,,,,120,,,,,,F
2994552,0,240949,50,H,16072,473,150,mastercard,224,debit,87,,,anonymous.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2994553,0,240953,25,H,13809,583,150,visa,226,credit,87,,,comcast.net,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,0,,,,,,0,,,,,0,,,,,,
2994554,0,240953,59,W,4932,555,150,mastercard,224,debit,87,23,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,T,T
2994555,0,240958,212.99,W,3569,555,150,visa,166,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,F,T
2994556,0,240974,117,W,9112,250,150,visa,226,debit,87,5,,gmail.com,,2,1,0,0,0,2,0,0,2,0,2,0,0,0,0,,,,,,,,,328,,,,,,T,T,T,M0,F,F
2994557,0,241038,59,W,17131,111,150,mastercard,224,debit,87,7,,,,6,5,0,0,0,4,0,0,1,0,1,0,30,6,169,169,0,,,,,,,56,479,,,,479,T,T,T,M0,T,T
2994558,0,241062,92,W,11207,361,150,visa,226,debit,87,,,aol.com,,3,1,0,0,0,1,0,0,3,0,3,0,5,3,30,30,0,465,0,,,,,465,,,,,0,,,,M0,T,F
2994559,0,241073,17.159,C,15885,545,185,visa,138,debit,,,,hotmail.com,hotmail.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M0,,
2994560,0,241079,499.95,W,1893,514,150,mastercard,224,credit,87,1,,,,2,2,0,0,2,2,0,0,3,0,2,0,4,2,112,112,89,,,,,,,113,0,,,,113,T,T,F,,,F
2994561,0,241084,50,W,4456,555,150,visa,226,debit,87,,,,,1,2,0,0,0,0,0,0,1,0,1,0,5,1,118,118,25,,,,,,,93,,,,,118,,,,M1,T,
2994562,0,241091,47.95,W,12501,490,150,visa,226,debit,87,,,yahoo.com,,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,,,F
2994563,0,241096,150,H,16659,170,150,visa,226,credit,87,,,charter.net,yahoo.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,0,,,,,,,,,,,
2994564,0,241096,200,W,4225,310,150,mastercard,224,debit,87,,,gmail.com,,1,1,0,0,2,1,0,0,1,0,1,0,5,1,41,41,10,,,,,,,41,,,,,,,,,,,F
2994565,0,241099,226,W,7585,553,150,visa,226,credit,87,,,yahoo.com,,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,,,,,,,,,0,,,,,,T,T,F,M0,T,T
2994566,0,241104,77,W,12694,422,150,visa,226,debit,87,,,gmail.com,,2,1,0,0,0,2,0,0,1,0,1,0,17,2,26,26,0,75,0,,,,,269,,,,,269,,,,M0,T,F
2994567,0,241133,54,W,9500,321,150,visa,226,debit,87,5,,windstream.net,,1,3,0,0,0,1,0,0,2,0,1,0,4,1,121,121,29,121,73,,,,,0,121,,,,121,T,T,T,M0,T,T
2994568,0,241147,29.545,C,5812,408,185,mastercard,224,debit,,,,gmail.com,gmail.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M2,,
2994569,0,241163,141,W,7919,194,150,mastercard,166,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,,,,,M0,T,T
2994570,0,241187,59,W,7063,170,150,mastercard,102,credit,87,0,,,,2,1,0,0,0,0,0,0,2,0,1,0,3,1,117,117,30,,,,,,,117,117,,,,117,T,T,T,M0,F,T
2994571,0,241249,210.95,W,12839,321,150,visa,226,debit,87,,,gmail.com,,3,1,0,0,1,1,0,0,0,0,1,0,3,3,0,,,,,,,,,51,,,,,,,,,,,T
2994572,0,241256,50,W,1720,294,150,visa,226,debit,87,8,,gmail.com,,3,3,0,0,1,2,0,0,2,0,3,0,7,2,206,206,167,,,,,,,207,,,,,,T,T,T,,,F
2994573,0,241267,53.97,W,1974,111,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,,,,,,,T
2994574,0,241274,57.95,W,2833,310,150,mastercard,224,debit,87,21,,,,24,20,0,0,19,16,0,0,12,0,14,0,108,23,0,,,,,,,,,134,134,,,,134,T,T,T,,,T
2994575,0,241286,117,W,4100,490,150,visa,226,debit,87,,,att.net,,2,1,0,0,0,1,0,0,1,0,1,0,6,1,168,168,27,,,,,,,168,,,,,,,,,M0,F,T
2994576,0,241288,88.5,W,7815,161,150,mastercard,117,debit,87,18,,yahoo.com,,1,1,0,0,0,1,0,0,1,0,1,0,5,1,29,29,0,,,,,,,29,,,,,,T,T,T,M0,T,F
2994577,0,241330,200,R,11902,399,150,american express,102,credit,87,,,mac.com,gmail.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,271.7916565,0.791665971,,,,,,,,,,,,
2994578,0,241342,57.95,W,9231,480,150,mastercard,117,debit,87,0,,gmail.com,,1,1,0,0,1,1,0,0,1,0,1,0,5,1,337,337,57,479,57,,,,,479,145,,,,479,T,T,T,,,F
2994579,0,241342,77,W,1764,158,150,visa,226,debit,87,516,,gmail.com,,1,2,0,0,0,1,0,0,1,0,1,0,1,1,23,,23,,,,,,,0,,,,,,T,T,T,M0,F,F
2994580,0,241349,600,W,1555,582,150,mastercard,224,debit,87,,,yahoo.com,,2,2,0,0,0,1,0,0,1,0,1,0,3,1,35,35,1,,,,,,,35,,,,,,,,,M0,T,
2994581,0,241362,25.95,W,7919,194,150,mastercard,166,debit,87,,,hotmail.com,,1,2,0,0,1,1,0,0,1,0,1,0,3,1,10,10,3,,,,,,,0,,,,,,,,,,,F
2994582,0,241364,30,W,14858,558,150,visa,226,debit,87,,,gmail.com,,6,4,0,0,1,2,0,0,4,0,3,0,8,5,429,429,49,467,49,,,,,430,,,,,467,T,F,F,M0,F,T
2994583,0,241378,59,W,12501,490,150,visa,226,debit,87,,,yahoo.com,,1,1,0,0,0,1,0,0,0,0,1,0,2,1,9,9,9,9,9,,,,,9,,,,,9,,,,M0,T,F
2994584,0,241388,226,W,7790,111,150,mastercard,224,credit,87,,,yahoo.com,,2,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,0,,,,,,0,,,,,0,,,,M0,T,T
2994585,0,241396,774,W,7919,194,150,mastercard,166,debit,87,,,yahoo.com,,1,1,0,0,1,2,0,0,2,0,2,0,3,1,59,59,0,56,0,,,,,59,,,,,,,,,M0,F,F
2994586,0,241418,226,W,17868,148,150,visa,226,debit,87,2,,aol.com,,5,4,0,0,0,3,0,0,3,0,4,0,10,1,375,375,17,375,17,,,,,437,187,,,,,T,T,T,M1,F,T
2994587,0,241467,60,W,9048,420,150,mastercard,224,debit,87,,,,,3,1,0,0,2,0,0,0,2,0,1,0,6,3,138,138,1,,,,,,,417,,,,,417,,,,,,F
2994588,0,241476,50,W,4310,254,150,visa,226,debit,87,,,,,1,1,0,0,0,0,0,0,1,0,1,0,41,1,480,480,11,,,,,,,481,,,,,481,,,,M1,F,T
2994589,0,241512,44.5,W,13234,298,150,visa,226,debit,87,933,,yahoo.com,,2,1,0,0,0,2,0,0,1,0,2,0,5,2,274,274,236,,,,,,,275,275,,,,-60,T,T,T,M0,F,T
2994590,0,241527,35.95,W,2581,445,150,mastercard,166,debit,87,3,,gmail.com,,39,31,0,0,22,23,0,0,16,0,23,0,72,23,0,,,,,,,,,0,,,,,,T,T,F,,,F
2994591,0,241534,100,W,2480,562,150,mastercard,197,credit,87,,,gmail.com,,1,1,0,0,0,1,0,0,0,0,1,0,20,1,482,482,11,482,11,,,,,482,,,,,482,,,,M0,F,
2994592,0,241539,117,W,16435,298,150,visa,226,debit,87,,,,,1,2,0,0,0,1,0,0,1,0,1,0,2,1,301,301,301,,,,,,,0,,,,,,T,T,T,M0,T,F
2994593,0,241546,335,W,18132,567,150,mastercard,117,debit,87,,,ymail.com,,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,0,,,,,,T,T,T,M0,F,T
2994594,0,241559,31.902,C,13832,375,185,mastercard,224,debit,,,,hotmail.com,hotmail.com,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,M2,,
2994595,0,241605,25,R,9002,453,150,visa,226,debit,87,,,anonymous.com,anonymous.com,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2994596,0,241617,50,H,17188,321,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2994597,0,241631,117,W,12695,490,150,visa,226,debit,87,6,,gmail.com,,2,1,0,0,0,1,0,0,1,0,1,0,2,2,0,,,0,,,,,,42,42,,,,42,T,T,T,M0,T,T
2994598,0,241675,60,W,17399,111,150,mastercard,224,debit,87,,,gmail.com,,3,2,0,0,2,2,0,0,1,0,2,0,20,3,45,45,14,,,,,,,362,,,,,,,,,,,T
2994599,0,241684,25,H,9500,321,150,visa,226,debit,87,,,hotmail.com,,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,
2994600,0,241699,49,W,18249,360,150,mastercard,126,debit,87,6,,,,1,1,0,0,0,0,0,0,1,0,1,0,2,1,15,15,16,,,,,,,16,,,,,,T,T,T,M0,F,F
2994601,0,241699,39,W,17131,111,150,mastercard,224,debit,87,,,gmail.com,,2,1,0,0,0,1,0,0,1,0,1,0,2,2,0,,,,,,,,,169,,,,,,,,,M0,F,F
2994602,0,241717,226,W,10682,514,150,mastercard,224,debit,87,,,yahoo.com,,2,2,0,0,0,1,0,0,1,0,1,0,2,2,0,,,,,,,,,0,,,,,,T,T,T,M0,T,F
2994603,0,241726,34,W,18342,555,150,visa,226,debit,87,,,gmail.com,,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,,0,,,,,,,,,M0,F,F
2994604,0,241728,329.95,W,10057,225,150,mastercard,224,debit,87,,,yahoo.com,,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,,,0,,,,,,0,,,,,0,,,,,,F
2994605,0,241736,22.97,W,7919,194,150,mastercard,166,debit,87,,,hotmail.com,,6,2,0,0,2,1,0,0,2,0,3,0,9,6,0,,,457,45,,,,,457,,,,,457,T,F,F,,,T
2994606,0,241749,159.95,W,17188,321,150,visa,226,debit,87,586,,gmail.com,,13,10,0,0,6,9,0,0,7,0,8,0,54,11,248,248,13,174,13,,,,,238,248,,,,248,T,T,T,,,F
